"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"119541";"Moldova";"An easygoing, refreshing Sauvignon Blanc with minimal fanfare and a solid, herbal and grassy character. Overall, good fruit flavors and a clean finish. Pair with seafood or spicy curries for an extra kick.";NA;"85";"8";"Cahul";NA;"Susan Kоstrzеwa";"Taking Root 2006 Sauvignon Blanc (Cahul)";"Sauvignon Blanc";"Taking Root"
"119541";"Moldova";"An easygoing, refreshing Sauvignon Blanc with minimal fanfare and a solid, herbal and grassy character. Overall, good fruit flavors and a clean finish. Pair with seafood or spicy curries for an extra kick.";NA;"85";"8";"Cahul";NA;"Susan Kostrzewa";"Taking Root 2006 Sauvignon Blanc (Cahul)";"Sauvignon Blanc";"Taking Root"
"118864";"Moldova";"This wine has aromas of cranberry and black raspberry. It offers soft tannins and flavors of cassis, black cherry and cherry vanilla before the fruit-filled finish.";"Via Etulia Reserve";"85";"10";"Moldova";NA;"Jеff Jеnssеn";"Bostavan 2014 Via Etulia Reserve Cabernet Sauvignon (Moldova)";"Cabernet Sauvignon";"Bostavan"
"118269";"Moldova";"This blend of Rara Neagra and Malbec has aromas of black raspberry, black cherry and spice. There are flavors of black plum and vanilla toast with rounded tannins.";"Vinohora Rara Neagra-Malbec";"89";"16";"Moldova";NA;"Jeff Jenssen";"Purcari 2014 Vinohora Rara Neagra-Malbec Red (Moldova)";"Red Blend";"Purcari"
"116099";"Moldova";"This 100% Feteasca Alba has aromas of tropical fruits and lemongrass. It is medium bodied with good minerality and flavors of apple, mango, grapefruit and pear.";NA;"88";"13";"Moldova";NA;"Jeff Jenssen";"Vinaria din Vale 2013 Feteasca (Moldova)";"Feteasca";"Vinaria din Vale"
"116099";"Moldova";"This 100% Feteasca Alba has aromas of tropical fruits and lemongrass. It is medium bodied with good minerality and flavors of apple, mango, grapefruit and pear.";NA;"88";"13";"Moldova";NA;"Jeff Jenssen";"Vinaria din Vale 2013 Feteasca (Moldova)";"Feteasca";"Vinaria din Vale"
"116086";"Moldova";"A whiff of cotton candy leads the nose to aromas of black raspberry, black currant and tobacco leaf. In the mouth, there are flavors of blackberry, black plum and smoked sausage before the persistent finish.";"Golden Land Dry";"88";"9";"Moldova";NA;"Jeff Jenssen";"Lion-Gri 2015 Golden Land Dry Cabernet Sauvignon (Moldova)";"Cabernet Sauvignon";"Lion-Gri"
"116086";"Moldova";"A whiff of cotton candy leads the nose to aromas of black raspberry, black currant and tobacco leaf. In the mouth, there are flavors of blackberry, black plum and smoked sausage before the persistent finish.";"Golden Land Dry";"88";"9";"Moldova";NA;"Jeff Jenssen";"Lion-Gri 2015 Golden Land Dry Cabernet Sauvignon (Moldova)";"Cabernet Sauvignon";"Lion-Gri"
"114380";"Moldova";"This red blend from Moldova is composed of 70% Feteasca Neagra and 30% Cabernet Sauvignon. It has scents of black pepper, black plum juice and a whiff of jalapeño. In the mouth there are flavors of dried plum, cinnamon, clove and persistent sweet tannins in the finish.";"Serendipity";"88";"29";"Moldova";NA;"Jеff Jеnssеn";"Et Cetera 2013 Serendipity Red (Moldova)";"Red Blend";"Et Cetera"
"114015";"Moldova";"Aromas of honeysuckle and apricot lead the way to flavors of roasted almond, orange blossom and dried apricot in this golden-colored sweet Muscat wine from Moldova. There's a nice amount of acidity to prevent this wine from being cloying.";"Naturalles";"89";"10";"Moldova";NA;"Jeff Jenssen";"Lion-Gri 2013 Naturalles Muscat (Moldova)";"Muscat";"Lion-Gri"
"114015";"Moldova";"Aromas of honeysuckle and apricot lead the way to flavors of roasted almond, orange blossom and dried apricot in this golden-colored sweet Muscat wine from Moldova. There's a nice amount of acidity to prevent this wine from being cloying.";"Naturalles";"89";"10";"Moldova";NA;"Jеff Jеnssеn";"Lion-Gri 2013 Naturalles Muscat (Moldova)";"Muscat";"Lion-Gri"
"113426";"Moldova";"This wine has aromas of black plum, freshly baked pie crust, dried lavender and a touch of menthol in the nose and flavors of sweet cherry and red raspberry in the mouth.";"Via Etulia Reserve";"88";"9";"Moldova";NA;"Jeff Jenssen";"Bostavan 2013 Via Etulia Reserve Cabernet Sauvignon (Moldova)";"Cabernet Sauvignon";"Bostavan"
"107517";"Moldova";"This red blend is comprised of 50% Cabernet Sauvignon, 30% Merlot, 15% Saperavi and 5% Rara Neagra. It has aromas of black plum, saddle leather, black pepper and menthol. In the mouth there are flavors of sour cherry and dried plums with a velvety tannic finish.";"Cuvée Rouge";"88";"24";"Moldova";NA;"Jeff Jenssen";"Et Cetera 2013 Cuvée Rouge Red (Moldova)";"Red Blend";"Et Cetera"
"107517";"Moldova";"This red blend is comprised of 50% Cabernet Sauvignon, 30% Merlot, 15% Saperavi and 5% Rara Neagra. It has aromas of black plum, saddle leather, black pepper and menthol. In the mouth there are flavors of sour cherry and dried plums with a velvety tannic finish.";"Cuvée Rouge";"88";"24";"Moldova";NA;"Jeff Jenssen";"Et Cetera 2013 Cuvée Rouge Red (Moldova)";"Red Blend";"Et Cetera"
"106514";"Moldova";"This 100% Traminer is light bodied and has aromas of pineapple, peach, kumquat and rose petal. It is soft and balanced in the mouth with flavors of peach, apricot and lychee.";"D'Or";"88";"11";"Moldova";NA;"Jеff Jеnssеn";"Château Vartely 2014 D'Or Traminer (Moldova)";"Traminer";"Château Vartely"
"105508";"Moldova";"This 100% Feteasca Neagra has aromas of fresh strawberry and red plum. It is soft on entry into the mouth and has flavors of dried cherries, cloves and prunes.";NA;"88";"12";"Moldova";NA;"Jeff Jenssen";"Vinaria din Vale 2013 Feteasca Neagra (Moldova)";"Feteasca Neagra";"Vinaria din Vale"
"103656";"Moldova";"This semisweet Muscat is gold in color and has aromas of caramelized peaches and honeysuckle. Flavors suggest dried apricots and canned peaches.";"Naturalles Semi-Sweet";"84";"9";"Moldova";NA;"Jеff Jеnssеn";"Lion-Gri 2014 Naturalles Semi-Sweet Muscat (Moldova)";"Muscat";"Lion-Gri"
"101431";"Moldova";"This wine offers aromas of lemon blossom, orange zest and honeysuckle. In the mouth, flavors of pear, apple and white peach precede a crisp finish.";"Dor Traminer-Chardonnay";"87";"10";"Moldova";NA;"Jeff Jenssen";"Bostavan 2015 Dor Traminer-Chardonnay White (Moldova)";"White Blend";"Bostavan"
"99490";"Moldova";"This Moldovan blend of 55% Merlot and 45% Cabernet Sauvignon is aged for 12 months in French barrels and has aromas of mint, smoke, black plum and cassis in the bouquet. In the mouth, there are flavors of black cherry preserves and black currant before the bright fruit finish.";"D'Or";"87";"16";"Codru Region";NA;"Jeff Jenssen";"Château Vartely 2012 D'Or Merlot-Cabernet Sauvignon (Codru Region)";"Merlot-Cabernet Sauvignon";"Château Vartely"
"92307";"Moldova";"This wine from Southern Moldova is aged six months in oak barrels, which give it a creamy texture. There are aromas of apple and orange flowers, and flavors of lemon pith and Granny Smith apple juice.";"Via Etulia Reserve";"86";"10";"Moldova";NA;"Jеff Jеnssеn";"Bostavan 2014 Via Etulia Reserve Chardonnay (Moldova)";"Chardonnay";"Bostavan"
"92307";"Moldova";"This wine from Southern Moldova is aged six months in oak barrels, which give it a creamy texture. There are aromas of apple and orange flowers, and flavors of lemon pith and Granny Smith apple juice.";"Via Etulia Reserve";"86";"10";"Moldova";NA;"Jeff Jenssen";"Bostavan 2014 Via Etulia Reserve Chardonnay (Moldova)";"Chardonnay";"Bostavan"
"91891";"Moldova";"This Moldovan Merlot has aromas of eucalyptus, dark chocolate and raspberry with flavors of cherry, black plum and a touch of baking spices. There's a nice minty lift in the midpalate, with a bright fruit finish and persistent tannins.";"Golden Land Dry";"86";"9";"Moldova";NA;"Jeff Jenssen";"Lion-Gri 2015 Golden Land Dry Merlot (Moldova)";"Merlot";"Lion-Gri"
"90414";"Moldova";"Grapy and floral with loads of rose petal notes, this Moscato is perfumey on the nose and palate. Exuberantly frothy and mouth-filling, the palate is fleshy with sweet ripe grapes, with just a hint of stems and leaves on the finish.";"Rose Spumos";"85";"10";"Moldova";NA;"Annа Lее C. Iijimа";"Exclusiv NV Rose Spumos Moscato (Moldova)";"Moscato";"Exclusiv"
"84864";"Moldova";"This light pink rosé has aromas of lemongrass, mango and eucalyptus. On the palate there are strawberries and cream and raspberry. There is a slight touch of creaminess and roundness to the body with a crisp finish.";"Rose de Purcari";"90";"16";"Moldova";NA;"Jeff Jenssen";"Purcari 2015 Rose de Purcari Rosé (Moldova)";"Rosé";"Purcari"
"84864";"Moldova";"This light pink rosé has aromas of lemongrass, mango and eucalyptus. On the palate there are strawberries and cream and raspberry. There is a slight touch of creaminess and roundness to the body with a crisp finish.";"Rose de Purcari";"90";"16";"Moldova";NA;"Jeff Jenssen";"Purcari 2015 Rose de Purcari Rosé (Moldova)";"Rosé";"Purcari"
"84237";"Moldova";"Aromas of lemon custard and pineapple are well-balanced in this blend of 50% Chardonnay, 45% Pinot Gris and 5% Pinot Blanc and the desert-them doesn't stop, as this white offers the palate a medley of crème brûlée, vanilla bean and lemon meringue pie.";"Alb de Purcari";"90";"32";"Moldova";NA;"Jeff Jenssen";"Purcari 2013 Alb de Purcari White (Moldova)";"White Blend";"Purcari"
"83446";"Moldova";"This blend of 70% Cabernet Sauvignon, 25% Saperavi and 5% Rara Neagra has aromas of red raspberry, violet candy and black cherry. There are flavors of cherry vanilla and pomegranate with soft tannins and an elegant finish.";"Negru de Purcari";"90";"31";"Moldova";NA;"Jeff Jenssen";"Purcari 2012 Negru de Purcari Red (Moldova)";"Red Blend";"Purcari"
"83309";"Moldova";"This Moldovan sparkling wine is made from 90% Feteasca Alba and 10% Muscat in the Charmot method. It has aromas of green apple, toast and hazelnut. In the mouth, the bubbles are pleasant and prepare your palate for flavors of apple, hazelnuts and toasted almonds.";"Crisecco";"85";"13";"Codru Region";NA;"Jeff Jenssen";"Cricova NV Crisecco Sparkling (Codru Region)";"Sparkling Blend";"Cricova"
"80109";"Moldova";"This garnet-colored wine has a pure aroma of ripe cherry. Made from a grape that is native to Moldova and Romania, its fruity palate is dominated by flavors of red and black cherry with notes of pomegranate and cranberry. Its lively acidity is pleasantly offset by graceful tannins.";NA;"89";"19";"Moldova";NA;"Jеff Jеnssеn";"Purcari 2014 Rara Neagra (Moldova)";"Rara Neagra";"Purcari"
"77034";"Moldova";"This garnet-colored wine is an interesting blend of Saperavi, Merlot, Cabernet Sauvignon and Pinot Noir. It has aromas of smoked meat and red raspberry and flavors of ripe dark fruits. It's not perfectly harmonious in the midpalate but it comes together in the post palate with a bright fruit finish.";"Golden Lion";"84";"13";"Moldova";NA;"Jеff Jеnssеn";"Lion-Gri 2013 Golden Lion Red (Moldova)";"Red Blend";"Lion-Gri"
"75385";"Moldova";"This red blend offers aromas of black cherry, dried plum and dried cherry. Flavors of red and black plums come with a touch of dark chocolate in the finish.";"Dor Rara Neagra-Cabernet Sauvignon";"86";"10";"Moldova";NA;"Jеff Jеnssеn";"Bostavan 2015 Dor Rara Neagra-Cabernet Sauvignon Red (Moldova)";"Red Blend";"Bostavan"
"71256";"Moldova";"A zippy, lively nose of citrus and lemon leads this simple but enjoyable wine from Moldova, and on the tongue, the clean flavors continue, offering accessible, fun character that will do well chilled and on a hot summer day, Refreshing and light, with a touch of sweetness, it's priced well for everyday consumption.";NA;"83";"8";"Cahul";NA;"Susаn Kоstrzewа";"Taking Root 2006 Pinot Grigio (Cahul)";"Pinot Grigio";"Taking Root"
"70036";"Moldova";"A blend of Cabernet Sauvignon, Carmenère, Rara Neagra, Shiraz and Malbec, this Moldovan wine has aromas of sweet cherry juice and vanilla. It has flavors of dried figs, fresh black plum and dried red plums. The finish is persistent with grippy tannins.";"5 Elemente";"89";"39";"Moldova";NA;"Jеff Jеnssеn";"Equinox Estate 2012 5 Elemente Red (Moldova)";"Red Blend";"Equinox Estate"
"70036";"Moldova";"A blend of Cabernet Sauvignon, Carmenère, Rara Neagra, Shiraz and Malbec, this Moldovan wine has aromas of sweet cherry juice and vanilla. It has flavors of dried figs, fresh black plum and dried red plums. The finish is persistent with grippy tannins.";"5 Elemente";"89";"39";"Moldova";NA;"Jeff Jenssen";"Equinox Estate 2012 5 Elemente Red (Moldova)";"Red Blend";"Equinox Estate"
"70015";"Moldova";"This aged 100% Traminer has aromas of yellow peach, canned apricots and caramel. It is soft on entry into the mouth and has flavors of peach pie and caramelized apples.";"D'Or Matur";"89";"15";"Moldova";NA;"Jeff Jenssen";"Château Vartely 2013 D'Or Matur Traminer (Moldova)";"Traminer";"Château Vartely"
"61182";"Moldova";"Lemon grass, underripe pineapple and freshly mowed lawn lead to tastes of grapefruit pith and white flowers. It has a strong backbone of minerality and a very slight sweetness on the finish.";"Vinohora Feteasca Alba-Chardonnay";"88";"16";"Moldova";NA;"Jеff Jеnssеn";"Purcari 2014 Vinohora Feteasca Alba-Chardonnay White (Moldova)";"White Blend";"Purcari"
